t,mode_index,q,coherent_response_abs,coherent_plus_abs,coherent_response_real,coherent_response_imag,coherent_plus_real,coherent_plus_imag,structure_factor
0,0,0.0,0.0005625000000000001,0.003208333333333334,0.0005625000000000001,0.0,-0.003208333333333334,0.0,1.759529597192179e-33
0,1,0.06544984694978735,0.00023262937825390247,0.007840105982241925,-2.0489573363842857e-05,-0.00023172527917809254,0.006134605483341875,-0.0048819952249605295,1.0560805146620986
0,2,0.1308996938995747,0.024960127281817,0.022996253150700252,0.02495953070388667,0.00017257162641594613,0.02279530650703962,-0.003033423844636355,1.037416138266489
0,3,0.19634954084936207,0.0006769476748585264,0.0009990845134236076,0.0005203186163444356,0.000433043522041119,-8.014977261949076e-05,-0.0009958643878118802,1.0296742828747785
0,4,0.2617993877991494,0.000273139879200908,0.0017645936215862474,-2.7780160076712765e-05,-0.0002717234923888599,0.0016599419971019948,-0.0005986511635334131,0.9850111980576196
0,5,0.3272492347489368,0.0004163813530423039,0.0016952971561931705,0.0003278949527455982,-0.00025662878078130995,0.0016952458397406765,-1.319055110979497e-05,0.947374391122409
0,6,0.39269908169872414,0.00046635028765219306,0.0030803321743880494,-0.0004306532826095268,-0.00017894228390998666,0.0015089208388606352,-0.002685443018688411,1.0437537665904326
0,7,0.4581489286485115,0.00013120906795515149,0.004301806252137756,6.296844764058909e-05,0.0001151120936973781,0.0005493108579510302,0.0042665905137789575,0.9941597627779853
0,8,0.5235987755982988,0.0010580756230930764,0.0030012199361535716,0.0001611845891497003,-0.0010457263276806433,0.0008239186399201491,0.0028859104594491113,1.0057786266266817
0,9,0.5890486225480862,0.001032123639281393,0.0013215040892214254,0.0007227776334188488,-0.000736798275916085,9.906705306333865e-05,-0.001317785557982138,1.0358022189662428
0,10,0.6544984694978736,0.0004671567028875771,0.001605991502255817,0.00021943674203725677,-0.00041241108289771555,-0.001601550504537904,-0.00011935110695875677,0.988207109569442
0,11,0.7199483164476609,0.00030064163331038236,0.006338448965129999,-0.00029846454444506306,-3.611519609160937e-05,-0.004553106738041296,-0.004409666009525042,0.950808138709705
0,12,0.7853981633974483,0.0006612253134393968,0.004442690734143881,0.0005050550143149853,-0.0004267766952966369,0.0033952944601238614,0.0028652184015010296,1.0251436958936593
0,13,0.8508480103472357,0.0004019458066712922,0.0021868566358941503,0.00023132121007874343,-0.0003287110117844269,-0.001704378637881604,-0.0013701953892372898,1.0696941511202305
0,14,0.916297857297023,0.0003232954536751613,0.004479143664712942,-0.00016726061160582737,-0.000276665570991898,-0.004463896245228914,0.0003692672216285848,1.016573998522832
0,15,0.9817477042468102,0.00028789808098147925,0.0007964530466316235,6.945083284731566e-05,-0.0002793955741410959,-0.0007764636973062026,-0.00017731774376631565,0.9813555356845961
0,16,1.0471975511965976,0.0005324740799638352,0.0024968730444297725,0.0002968749999999998,-0.00044203379984830666,0.0007499999999999998,-0.0023815698604072065,0.99975
0,17,1.1126473981463851,0.000703849920642138,0.0051561454993486215,-0.0005585892447945904,0.0004282321407691782,-0.003335184178673834,0.003932223659047994,0.9736436433550931
0,18,1.1780972450961724,0.0005402417502980099,0.005089049174862586,-5.728664670200468e-05,-0.0005371958570900347,0.004829334558255315,-0.0016049763950321879,0.9622581717757628
0,19,1.2435470920459597,0.00028645066631691234,0.005848798137596571,0.00021687820416163293,-0.00018713051272581957,-0.005745606178540348,-0.001093823246906052,1.0451805241871517
0,20,1.3089969389957472,0.0005924890492782259,0.0013642049870227207,0.00029474710725511016,-0.0005139721940721701,-0.000171883957513268,0.00135333334835407,1.048545943807666
0,21,1.3744467859455345,0.0004680723083077683,0.00403796755004083,-0.00045356457760287167,-0.00011563243380856028,0.001416729286621583,-0.0037812775702943894,0.9919117795712418
0,22,1.4398966328953218,0.00016263646175134616,0.002214528194862991,-0.00013455926554632015,9.134781194222433e-05,-0.0017970099660417045,0.0012941755320627604,1.0384490306008305
0,23,1.505346479845109,0.0009623876719022051,0.003197473984278237,0.0008258776800334332,0.000494081054738937,0.0031947604292181034,-0.0001317029993519632,0.927715432004172
0,24,1.5707963267948966,0.0003638385249286036,0.000662093690919613,0.0003541666666666665,-8.33333333333334e-05,-0.0006041666666666669,-0.00027083333333333354,1.0034166666666666
0,25,1.636246173744684,0.0004463112313657232,0.0030479948868170803,-0.00024266026043612897,-0.0003745793817714186,-0.0005546875052879968,-0.00299709769636234,0.9982272175044294
0,26,1.7016960206944713,0.00046923336498365945,0.0047137812545622005,-0.00044640992163680825,0.00014456186453593798,-0.00412284320313875,-0.002285147180860481,0.9816531049338564
0,27,1.7671458676442586,0.00038812063026101714,0.004758774212423724,-4.168473924992211e-05,0.0003858756355976303,0.002686120130969311,0.003928191778265216,1.026653339628768
0,28,1.832595714594046,0.0009645868310477629,0.0019910236419936884,0.0005965989279704434,0.0007579561159956974,0.0017302974487068802,0.0009850105999309202,0.990094213214356
0,29,1.8980455615438334,0.0005135630242881626,0.0033555370253838574,-0.00019983789901561257,0.00047308751202396974,0.003349293934219129,0.00020459440589834445,0.991710241300979
0,30,1.9634954084936205,0.0002238791967096902,0.0026533615402403988,-0.00018050946918076816,0.00013243196840436022,0.00035770097139913487,0.0026291400644102274,1.0464301519433876
0,31,2.028945255443408,0.0008237470357860579,0.0046223693412298355,-0.0005382043386797038,-0.0006236146797443592,0.001888538100473227,-0.004218971695781156,1.017235852724694
0,32,2.0943951023931953,0.0008751859921372904,0.005114487864010541,0.000765625,0.00042399160393613133,-0.002270833333333334,0.0045827177616926534,1.0527499999999999
0,33,2.159844949342983,0.00034486356930564044,0.0015853925099607654,0.00022750403884350397,0.0002591771474187485,-0.0015615068655462604,-0.00027416367281532603,0.9821495088560682
0,34,2.2252947962927703,0.0003217403544697904,0.004054925488774,-0.0003166614894931707,-5.6941696201579265e-05,0.002341796053511273,-0.0033103492207421387,0.9498458052670545
0,35,2.2907446432425576,0.0004993646320093691,0.0053711120827725995,-0.00032264173256919403,-0.00038113953889173095,0.00070253722136338,0.005324968211952522,1.0022525824373791
0,36,2.356194490192345,0.00033634551742099076,0.0014253407532847466,0.0003282783190183482,7.322330470336332e-05,-0.0002286277934571944,0.0014068850681676964,1.0346896374396737
0,37,2.421644337142132,0.0001033775244558205,0.002647104638751305,-0.00010292190684034244,-9.69503248894177e-06,0.0026336765282955234,-0.00026629103027311484,0.9711683111832277
0,38,2.4870941840919194,0.0006578207580282325,0.0049022279991465375,-0.0005562374989663152,-0.0003511808571612878,-0.004838097565556951,0.0007903488481475597,1.0344010843410152
0,39,2.5525440310417067,0.0005996193970585748,0.003088905140530168,-0.00013881018745421207,0.0005833310836804562,0.001077143051709601,0.0028950125756803586,0.9674280900799821
0,40,2.6179938779914944,0.0004026909529576922,0.0035611676464251812,0.00035964874418363335,0.0001811429943473103,0.0035302480267465196,0.00046825620721755465,0.9630547067066515
0,41,2.6834437249412812,0.0007877600105261949,0.00213612113632423,0.00016836886201516862,0.0007695568598147559,-0.0016346668700236548,0.0013750918998736731,0.9673599213627294
0,42,2.748893571891069,0.00036143952798352026,0.0038792395095530977,0.0002517827318256325,-0.0002593144584155915,-0.00286262303518175,-0.0026179932259126613,0.9738912430237506
0,43,2.8143434188408563,0.00024794066116040777,0.003950870413756377,0.0001953607002063592,-0.00015267209395151816,0.00033435102061822987,-0.003936697400271836,0.9646707147610077
0,44,2.8797932657906435,0.00021307105080037737,0.001692571536303887,5.3100791517825536e-05,0.0002063481975432725,0.00011497784503772574,-0.0016886617484435954,0.9520153115870243
0,45,2.9452431127404313,0.00037991058795300124,0.002357890105225145,-0.0003226582838137646,-0.00020055843718266056,0.00047239414644145223,-0.0023100843098741,0.9976919110049937
0,46,3.010692959690218,0.0014071834156153755,0.0029822945852443464,0.0013588280079911905,-0.0003657206719364496,0.002852961590619996,-0.0008687296217033066,0.9771203951651453
0,47,3.076142806640006,0.0008894422659377459,0.005411814177751301,-0.0008281938900703808,0.0003243492329057711,-0.005288022640105775,-0.0011508906343518214,0.9900519341200408
0,48,3.141592653589793,0.0009375000000000001,0.00225,-0.0009375000000000001,0.0,-0.00225,0.0,1.039
1,0,0.0,0.00010416666666666663,0.0011875000000000002,0.00010416666666666663,0.0,-0.0011875000000000002,0.0,4.465075983067368e-33
1,1,0.06544984694978735,7.328121705784967e-05,0.005708218986358954,-2.8601362442437197e-05,-6.746924365898894e-05,0.003909441538836371,-0.004159330577226286,1.4209804630202783
1,2,0.1308996938995747,0.010630869326611465,0.0107595157951546,0.010630039532493087,-0.000132823857505498,0.01053670117923387,-0.00217832697401306,1.1310177893203572
1,3,0.19634954084936207,0.00015780219044981338,0.003179356151760038,-3.969893875896709e-05,-0.00015272696412936044,-0.0003305813256601084,-0.0031621229461959895,1.0255337310225887
1,4,0.2617993877991494,0.00022171944227299752,0.0021690885371051915,-3.3519810484823036e-06,0.00022169410299983103,-0.000758620208213216,0.0020321024731769005,0.9474141900297611
1,5,0.3272492347489368,0.0004510125013019175,0.0033017344592027407,-0.0003585897492532665,0.0002735428084616585,0.0033011773107624112,6.06531284788288e-05,1.0223595445107634
1,6,0.39269908169872414,0.0005087840179644384,0.004683844468302263,0.0004956052456993703,-0.00011505049922231876,-0.003979158332892163,0.0024707686992149975,0.9985968851277552
1,7,0.4581489286485115,0.0004046606395885714,0.0043865811592028415,-0.00038828527929874753,-0.00011395075740040209,0.0042607528246942986,0.001043110556524523,0.9513028514538305
1,8,0.5235987755982988,0.00039855465985176266,0.0024250512652996283,-0.00012071309654291526,-0.0003798343918243516,-0.0005566636349221672,-0.002360296429876249,1.0075724832468176
1,9,0.5890486225480862,0.0005496002911915011,0.002147454232365279,-0.00016139901444087645,0.0005253673364564042,0.0013124641403330344,0.0016997051392648723,0.9806796423505206
1,10,0.6544984694978736,0.0002185056478648445,0.001034741429378231,-0.00013161462995382983,-0.00017441991666937543,-0.00037730857639803285,0.0009634978276302413,0.959433257938331
1,11,0.7199483164476609,0.00021684028956505582,0.0016639143567319552,-2.3933433423960275e-05,0.00021551543319028944,0.0014934876749503397,0.0007335567812447414,0.9958911148539268
1,12,0.7853981633974483,0.0009143447046703045,0.0010517928324023228,0.000307968449556829,0.0008609190862306337,5.93592167691142e-05,0.0010501164914796157,1.0271686627784786
1,13,0.8508480103472357,0.0003499839565639901,0.00020979122515125102,-0.0003320326089404627,0.00011064861703778641,7.072306975270935e-05,-0.00019751102641426453,1.0419485891089784
1,14,0.916297857297023,0.0004434317264711827,0.0025520778125784076,-0.00044314291597739245,-1.6001626800655194e-05,-0.002015571531062872,0.0015654304726252964,0.9859942219701581
1,15,0.9817477042468102,0.00032525298990376995,0.0021432326347986647,-0.0002949476604340546,0.00013709626196880604,-0.0004978718174514074,-0.002084603027018252,1.0201862445691698
1,16,1.0471975511965976,0.00010825317547305526,0.004098557927287759,-9.375000000000052e-05,-5.4126587736527385e-05,-0.003875,0.0013351224975010096,1.0322916666666666
1,17,1.1126473981463851,0.00016540089450651786,0.00310547920133621,-2.7459330787793925e-05,-0.00016310561319661185,0.0013045891622654477,-0.0028181639745819124,0.9755207110727319
1,18,1.1780972450961724,0.0011329003911013991,0.00322118732282087,-0.0010579046599811942,-0.0004053406302701186,-0.0029996941727504487,-0.0011738324576654382,0.9366161131411873
1,19,1.2435470920459597,0.0005268864673387911,0.003315903172222862,0.00032446354124806057,0.00041512981086103546,0.0015276394121756123,-0.0029430480244001097,1.0245690096577769
1,20,1.3089969389957472,0.000628249330979395,0.004884416973101279,-0.00036170434900410715,0.0005136800422321004,-0.004335071270571851,-0.002250485780044482,0.9984067498241284
1,21,1.3744467859455345,0.00019147151868594383,0.0011573230305081653,-0.00018765474940328315,-3.803994603430376e-05,0.0006165570009524452,-0.0009794151630034783,0.9459723613199692
1,22,1.4398966328953218,0.0003198161048173694,0.0045022554022506635,-0.00030108902128232154,-0.00010783200899458544,-0.003834055790541074,-0.002360152516706016,0.9925374944121411
1,23,1.505346479845109,0.00020466156081274281,0.001491000194791949,-0.00015207850422521355,0.0001369616115082242,-0.0012840426127260743,-0.0007578364926375787,0.9847604550917866
1,24,1.5707963267948966,0.0002814428351272143,0.003127013240386992,-0.00017708333333333316,-0.0002187499999999999,0.001666666666666667,-0.0026458333333333334,0.9917916666666667
1,25,1.636246173744684,0.00035810657926217226,0.002346198468432179,0.00029908563645297776,0.00019694695777891993,-0.0018999396096068416,0.001376545216518697,0.9805719955122169
1,26,1.7016960206944713,0.00025315856597859105,0.00253292454588124,-0.0002444887731273793,6.568484865633381e-05,-0.0010998677205225939,0.0022816655654324365,0.9457061797401626
