t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
10,2,0.1308996938995747,-0.0017291666666666664,-4.280247568733806e-05,3.871569545721197e-06,4.297721461091356e-05,0.0024933587872983413,-0.003584796706542918,0.004366646936659616,-8.560495137467612e-05,1.0244241138233308e-05
11,2,0.1308996938995747,-0.0002916666666666669,-9.35229717093664e-06,7.491745683884082e-05,7.549894569842077e-05,0.0030181404083551165,-0.004154911151492647,0.00513541217443585,-1.870459434187328e-05,4.381580262445455e-06
12,2,0.1308996938995747,-0.00031250000000000006,-6.422164662235913e-05,7.958521248324068e-05,0.00010226546797863754,-0.0044833470316242826,-0.003683684166252075,0.005802579567974101,-0.00012844329324471825,1.8740524883390681e-06
13,2,0.1308996938995747,-0.0029375000000000004,-4.09254154827931e-05,3.350868608317918e-05,5.289349369686491e-05,-0.0028849852368025173,-0.003674638120401557,0.004671841728106462,-8.18508309655862e-05,8.015538957831824e-07
14,2,0.1308996938995747,-0.0008541666666666671,2.571717960454292e-05,-2.33016421853599e-05,3.4703600034389264e-05,-0.0024633078244452734,0.00025590412353297155,0.0024765646283540603,5.143435920908584e-05,3.4283385969334324e-07
15,2,0.1308996938995747,0.0002083333333333335,2.9274137882810297e-05,-1.5495866790156408e-05,3.312245516805875e-05,0.00013853503944465857,0.00038098140021804346,0.0004053872031355135,5.8548275765620594e-05,1.4663400174406708e-07
16,2,0.1308996938995747,0.00022916666666666628,-1.0244307518523662e-06,8.984016573404864e-07,1.3625651922946428e-06,0.0013459819874865144,-0.0007813675229853918,0.0015563427375146115,-2.0488615037047325e-06,6.271705626367152e-08
17,2,0.1308996938995747,0.0014374999999999998,9.623745130325916e-06,-1.613716896055257e-05,1.8788951338350233e-05,0.0025711946450695288,-0.0006839068397635194,0.0026605958859453917,1.9247490260651832e-05,2.682480938661068e-08
18,2,0.1308996938995747,0.0018125000000000005,1.8389238174272683e-05,-1.9247490260651778e-05,2.662010446944213e-05,-0.00036548423063601984,-0.003402160036252628,0.0034217351789871298,3.6778476348545365e-05,1.1473280818583373e-08
19,2,0.1308996938995747,0.003375000000000001,2.84312433057348e-05,-3.9093305909288515e-05,4.833861978612031e-05,-0.0024265536387870564,-0.0050071242517036865,0.005564122197967071,5.68624866114696e-05,4.907254729935861e-09
20,2,0.1308996938995747,-0.001729166666666667,3.151462654020953e-05,2.6798330705804006e-06,3.162836055275479e-05,0.0007404261700404712,-0.0027281205763827095,0.002826813186711058,6.302925308041906e-05,2.0988895299654335e-09
21,2,0.1308996938995747,-0.0007499999999999995,0.0,0.0,0.0,0.0023352534922522206,-0.0041269692249424625,0.004741865018818902,0.0,8.977192955002966e-10
22,2,0.1308996938995747,0.0001249999999999999,0.0,0.0,0.0,0.003303461874355939,-0.0038810333147156328,0.005096594936352688,0.0,3.839649119250316e-10
23,2,0.1308996938995747,-0.002437499999999999,0.0,0.0,0.0,0.0021801273914052993,0.002509840109227993,0.0033244928660842786,0.0,1.6422622787386502e-10
24,2,0.1308996938995747,-0.005625000000000001,0.0,0.0,0.0,-0.0016279891864012948,0.0024652659776730904,0.0029542994316270666,0.0,7.024145458099706e-11
25,2,0.1308996938995747,-4.166666666666555e-05,0.0,0.0,0.0,0.00033867541920091306,0.003965919207521587,0.003980353778266395,0.0,3.004308145860694e-11
26,2,0.1308996938995747,-0.0027083333333333334,0.0,0.0,0.0,0.002004350533327407,0.0021366838617301463,0.002929648269917041,0.0,1.2849772956903933e-11
27,2,0.1308996938995747,-0.0024374999999999996,0.0,0.0,0.0,0.0001484778549669611,-0.0002358762531084302,0.0002787172047005031,0.0,5.495996316871683e-12
28,2,0.1308996938995747,-0.0010416666666666658,0.0,0.0,0.0,0.0005461595127301445,-0.00491688784657388,0.004947128086994671,0.0,2.3507011070446985e-12
29,2,0.1308996938995747,-0.0031666666666666666,0.0,0.0,0.0,-0.0025506529180694933,-0.005190949259232781,0.005783751768565607,0.0,1.0054220156039788e-12
30,2,0.1308996938995747,-0.00375,0.0,0.0,0.0,0.0010368483424008984,-0.004279396163499245,0.004403213146023202,0.0,4.300306093495814e-13
31,2,0.1308996938995747,-0.0011666666666666672,0.0,0.0,0.0,-0.0017386990162593088,-0.0020526915925903597,0.0026900961030104924,0.0,1.8392905875099923e-13
32,2,0.1308996938995747,-0.005145833333333333,0.0,0.0,0.0,0.004238953639943201,0.0002673190229294251,0.004247374179608816,0.0,7.866858292761076e-14
33,2,0.1308996938995747,0.0002708333333333337,0.0,0.0,0.0,0.0031604886852373785,-0.0014062731742604238,0.003459233003160958,0.0,3.364746159124652e-14
34,2,0.1308996938995747,0.0070625,0.0,0.0,0.0,-0.002878247026409056,0.0004084283859181999,0.002907080957155531,0.0,1.4391407972559932e-14
35,2,0.1308996938995747,0.006479166666666667,0.0,0.0,0.0,-0.0032618018922319536,0.00047430575092753457,0.0032961064196307265,0.0,6.155371419951112e-15
36,2,0.1308996938995747,0.0009166666666666669,0.0,0.0,0.0,-0.0022791265622645962,0.0023322594933414187,0.003260958790156847,0.0,2.632723454841463e-15
37,2,0.1308996938995747,0.0013541666666666676,0.0,0.0,0.0,0.0011380335287500248,0.003045701920530424,0.003251372095174889,0.0,1.126046231297513e-15
38,2,0.1308996938995747,-0.0014375000000000002,0.0,0.0,0.0,0.0020267020226445577,0.0018804413656586833,0.002764702663628014,0.0,4.816229796895577e-16
39,2,0.1308996938995747,-0.0006875000000000001,0.0,0.0,0.0,-0.00046099050387376215,-0.004530044599648149,0.004553440053351219,0.0,2.0599571147071463e-16
40,2,0.1308996938995747,-0.002354166666666667,0.0,0.0,0.0,-0.00357397695505419,0.0010192057098322767,0.0037164622363496623,0.0,8.810674517997039e-17
