t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
16,4,0.2617993877991494,-0.003958333333333334,8.40632503844977e-06,2.029466391754194e-05,2.1966785931902877e-05,-0.001245096100767615,0.002946569094489566,0.003198833182388194,1.681265007689954e-05,1.4105549537279705e-21
17,4,0.2617993877991494,-0.0025625,-1.2574028970693197e-05,-1.6554023187280388e-06,1.2682529771015008e-05,-6.697795629262166e-05,0.0030542517142098423,0.0030549860196706136,-2.5148057941386393e-05,-8.463329722367812e-23
18,4,0.2617993877991494,-0.0050625,1.0061727357177795e-05,2.696031719817925e-06,1.0416666666666666e-05,-0.0007941454945212085,0.0018744647320813029,0.002035751728056485,2.012345471435559e-05,5.077997833420681e-24
19,4,0.2617993877991494,-0.0081875,9.021097956087901e-06,5.208333333333333e-06,1.0416666666666666e-05,0.002081094624685049,-0.0021825166274586213,0.003015681293841635,1.8042195912175803e-05,-3.0467987000524045e-25
20,4,0.2617993877991494,-0.0080625,0.0,0.0,0.0,-0.0004264743786906402,0.0005206543061920191,0.0006730239982614738,0.0,1.8280792200314402e-26
21,4,0.2617993877991494,-0.006125000000000001,0.0,0.0,0.0,0.0022069428555304554,-0.0035913542757283236,0.004215260644535404,0.0,-1.0968475320188627e-27
22,4,0.2617993877991494,-0.006916666666666667,0.0,0.0,0.0,0.0025121825463374752,0.0018199664106855224,0.0031021506865634664,0.0,6.581085192113167e-29
23,4,0.2617993877991494,-0.006062500000000001,0.0,0.0,0.0,-0.0006224212708955836,0.0011562105190624841,0.001313099768811956,0.0,-3.9486511152678954e-30
24,4,0.2617993877991494,-0.0066250000000000015,0.0,0.0,0.0,-0.0011217344609061259,-0.002024365096086499,0.0023143772905552065,0.0,2.3691906691607345e-31
25,4,0.2617993877991494,-0.007083333333333334,0.0,0.0,0.0,-0.0011665915818594003,-0.0011350031719423379,0.0016276265293931485,0.0,-1.4215144014964386e-32
26,4,0.2617993877991494,-0.001958333333333333,0.0,0.0,0.0,0.0019588273458061296,-0.001496705341051538,0.0024651838569587636,0.0,8.52908640897862e-34
27,4,0.2617993877991494,-0.0015624999999999997,0.0,0.0,0.0,0.0013065647273130185,0.0003306812612441954,0.001347761656672497,0.0,-5.117451845387165e-35
28,4,0.2617993877991494,0.00029166666666666723,0.0,0.0,0.0,0.003220619441756739,0.00022742321116149913,0.0032286391724063094,0.0,3.070471107232295e-36
29,4,0.2617993877991494,0.0047708333333333335,0.0,0.0,0.0,-0.0010350965065902577,0.0047781947079733895,0.0048890254085308515,0.0,-1.842282664339375e-37
30,4,0.2617993877991494,0.0025208333333333333,0.0,0.0,0.0,0.003212717347358417,-0.0004300300502621761,0.0032413698644471593,0.0,1.1053695986036235e-38
31,4,0.2617993877991494,0.0004166666666666659,0.0,0.0,0.0,-0.004922884109845,0.0025096960871394654,0.005525700173622122,0.0,-6.632217591621732e-40
32,4,0.2617993877991494,0.004145833333333334,0.0,0.0,0.0,-0.001514703443495833,-0.0009495751205469439,0.0017877414330097843,0.0,3.9793305549730343e-41
33,4,0.2617993877991494,0.006020833333333334,0.0,0.0,0.0,-0.0022393612626988146,-0.0015181858971869723,0.002705480970787531,0.0,-2.3875983329838174e-42
34,4,0.2617993877991494,-0.001625,0.0,0.0,0.0,0.00048335026299300526,0.001127453339470741,0.001226694138495466,0.0,1.4325589997902885e-43
35,4,0.2617993877991494,0.0005833333333333333,0.0,0.0,0.0,-0.002057468528595708,-0.0006714989602099802,0.002164275305899153,0.0,-8.59535399874172e-45
36,4,0.2617993877991494,0.0028125000000000003,0.0,0.0,0.0,-0.0009548616555941268,0.0018574442335784198,0.0020885066105180705,0.0,5.157212399245025e-46
37,4,0.2617993877991494,0.0030833333333333325,0.0,0.0,0.0,0.0015173538442920923,0.0013304611916657486,0.0020180410479761395,0.0,-3.094327439547011e-47
38,4,0.2617993877991494,0.005916666666666667,0.0,0.0,0.0,0.0024835077958993887,-0.0005025909571142152,0.002533852529739255,0.0,1.856596463728204e-48
39,4,0.2617993877991494,0.007083333333333333,0.0,0.0,0.0,-0.0023505411693081346,0.0026328732503323356,0.0035294568053636827,0.0,-1.113957878236921e-49
40,4,0.2617993877991494,0.004645833333333334,0.0,0.0,0.0,0.0015022893981392216,-0.0017035716859878502,0.0022713498024436903,0.0,6.683747269421517e-51
