sweep_parameter,sweep_value,dynamics,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit_mean,lambda_fit_std,fit_r2_mean,fit_r2_std,A0_mean,A1_mean,A1_std,n_seed,lambda_fit_se,A1_se,relative_error,unreliable,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
R,12.0,microscopic,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.4277115506479662,0.4269428211601129,0.011786468210213152,0.9784839335032689,0.022069575332686726,0.050000225098650236,0.02115658334479055,0.000654811226416505,8,0.004167145798840695,0.0002315107292980952,0.0017973082248741853,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.05999999999999992,-0.0556176759705818,0.017844624330013263,0.16068374270762406,1.2353415217457981,0.05001713344337629,-0.002768223682373948,0.0007974451486322248,8,0.006309027435739415,0.00028193943611108023,0.07303873382363545,True,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,6,0.39269908169872414,0.125,-0.2511391455052437,-0.18082018476377545,-0.17529667145314903,0.013911102495881426,0.933275954327448,0.05746544563621579,0.05022646907887653,-0.008801292031418976,0.0007023830341689521,8,0.004918317454309431,0.0002483299032256242,0.030546995170049024,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.9968028886505634e-17,0.01015546395270092,0.025690350805584593,-0.1340522314521464,0.6290282696302884,0.050176523943984246,0.0004967998038163696,0.0013075740538298689,8,0.009082910632845075,0.000462297240183342,,True,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,18.0,gaussian_map,0,0.0,0.0,1.0,0.72,0.7088346134862755,0.004704114400457823,0.9991266446400502,0.0006141667196170907,0.04990559895833333,0.0353671875,0.00041835595058381574,8,0.0016631555960205083,0.00014791116480378013,0.015507481269061738,False,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,1,0.06544984694978735,0.020833333333333332,0.7667856577555567,0.5520856735840008,0.5409204726539822,0.009173079235738554,0.9991005671342046,0.0010916124608083759,0.049689711931381,0.026847603534064707,0.00043288011098190294,8,0.003243173265976122,0.0001530462309580444,0.020223674448092335,False,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,2,0.1308996938995747,0.041666666666666664,0.2522571646805467,0.18162515856999362,0.18043382545003783,0.0073305939841991925,0.9939410454729559,0.005187786226229377,0.05054488361278599,0.009113490337884132,0.0003688749990602078,8,0.0025917563581762796,0.00013041700662282715,0.00655929569083721,False,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,4,0.2617993877991494,0.08333333333333333,-0.23877094757569864,-0.17191508225450303,-0.1709016072623475,0.007994875909526146,0.9956421217024914,0.0037697124328799933,0.04994392444202273,-0.008567639032937325,0.00045542960728211287,8,0.002826615485185452,0.00016101868183115411,0.005895206975820717,False,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,6,0.39269908169872414,0.125,0.09061035076099075,0.06523945254791334,0.06590314502042606,0.004145458322604309,0.9590496629852983,0.022542847280056715,0.049873194476597105,0.0032922682799313963,0.00021380653163701922,8,0.0014656408455198586,7.55920241912562e-05,0.01017317660698158,False,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,8,0.5235987755982988,0.16666666666666666,-0.05555555555555541,-0.03999999999999989,-0.04158218293034001,0.004361714793208609,0.9233564748920857,0.07977826125668104,0.05005068503233255,-0.0020858211810868355,0.00021095015431121193,8,0.0015420990539397436,7.458214230290328e-05,0.03955457325850308,False,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
