dynamics,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit_mean,lambda_fit_std,fit_r2_mean,fit_r2_std,A0_mean,A1_mean,A1_std,n_seed,lambda_fit_se,A1_se,relative_error,unreliable
gaussian_map,0,0.0,0.0,1.0,0.72,0.7072698455082068,0.00470319125953439,0.9991410253198058,0.0009645194524130357,0.049701822916666666,0.03518576388888889,0.0005028198054313352,12,0.0013576943698712378,0.00014515157500982832,0.017680770127490496,False
gaussian_map,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.6392095343932522,0.6242845375194568,0.008655875451089845,0.9986430310027274,0.0015756213753004259,0.05017495747456872,0.03131433002353894,0.0007821352848927466,12,0.0024987360108792976,0.00022578300863776597,0.02334914620440149,False
gaussian_map,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.4277115506479662,0.42124164126387087,0.008044394276756763,0.998550091629225,0.0008548601895386523,0.05006094170253928,0.02106414879328562,0.0004926617312416914,12,0.002322216600576501,0.0001422191915759088,0.01512680537687993,False
gaussian_map,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.05999999999999992,-0.05514386236035825,0.005093067044254275,0.9647807131918452,0.028188088026268536,0.05036951730441028,-0.002768760486212983,0.00026181432761490154,12,0.0014702418145005089,7.557928626308214e-05,0.08093562732736126,False
gaussian_map,6,0.39269908169872414,0.125,-0.2511391455052437,-0.18082018476377545,-0.17856751205456303,0.005694096507533408,0.9961377942930122,0.0022502366991855607,0.049952649229876495,-0.008926488479030222,0.0003011618191243269,12,0.0016437440757080606,8.693792867053377e-05,0.01245808211154815,False
gaussian_map,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.9968028886505634e-17,-0.0012276239845117193,0.010122364273779248,-0.8057807059857192,2.086528320053894,0.04987947144166488,-6.726595577844325e-05,0.0005037847717446923,12,0.0029220748691509498,0.00014543013679021614,,True
