sweep_parameter,sweep_value,dynamics,seed_index,seed,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit,fit_r2,A0,A1,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
B,0.4,microscopic,7,40260808,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.2204460492503132e-17,-0.017011919755157402,-0.43775931483108055,0.049752023083960296,-0.0008277242106986077,12,0.4,0.0,0.0,0.0,0.0,0.4,0.10666186852010345,0.2127596452964393
B,0.6,gaussian_map,0,41260801,0,0.0,0.0,1.0,0.6,0.6035015424419438,0.9997612607105311,0.05018229166666667,0.030239583333333334,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,0,41260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5195177873521014,0.9997948465043033,0.049748697832325946,0.025858999885734164,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,0,41260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3512395795528513,0.9996080581749893,0.050528331008827115,0.01765810239251588,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,0,41260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.04501531583773838,0.9545370409609663,0.05067733172354128,-0.0022881590836591865,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,0,41260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.14425803822133523,0.9967476521808528,0.05051642755068717,-0.007313738951789638,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,0,41260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.0042492646930641295,0.3547537685840658,0.05003681210439942,0.00021299417829939943,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,1,41260802,0,0.0,0.0,1.0,0.6,0.590602560452111,0.9995585685072609,0.05084375,0.0298125,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,1,41260802,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5271705522966456,0.9986382159444543,0.049504247735641195,0.026163712063898704,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,1,41260802,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3378484044870185,0.9996897978684884,0.050135302478311966,0.01694399649471776,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,1,41260802,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.06413185341835412,0.9898625090930627,0.050751440281303295,-0.003271563265871317,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,1,41260802,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.13727262534292287,0.9976299141840302,0.04969697918458721,-0.0067856648617550435,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,1,41260802,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.01519065647017379,-0.00945064598014067,0.04977813810015989,-0.0007642025834970105,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,2,41260803,0,0.0,0.0,1.0,0.6,0.5899562278271195,0.9993036841301804,0.04911458333333333,0.02902604166666667,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,2,41260803,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5237507536053131,0.9997430624766714,0.05011233493418058,0.026389429133455978,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,2,41260803,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3609414098646733,0.9985579706906316,0.04967251704225624,0.017934881793729516,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,2,41260803,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.048522021504669006,0.999656194439466,0.050487438535875936,-0.0024479407759769875,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,2,41260803,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.15335611915813152,0.9982853542151804,0.05083786512771028,-0.007816021141486277,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,2,41260803,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.003328484274203247,0.061717325977547643,0.04948141699307007,-0.00016462341226347252,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,3,41260804,0,0.0,0.0,1.0,0.6,0.5876687277438898,0.997494228448174,0.05022395833333333,0.02925520833333333,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,3,41260804,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5063205251277457,0.9997387784875597,0.051584793436383836,0.02599711987662162,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,3,41260804,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.36426973475075547,0.999183269547241,0.04932096125519503,0.017971043684538092,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,3,41260804,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.05064078072539029,0.9937449166521048,0.04955114840144329,-0.002507409048250556,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,3,41260804,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.1460377257121004,0.998673950405792,0.05043190008566323,-0.00737329627279096,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,3,41260804,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.013389633135565553,0.7417201282664714,0.0501656982185551,-0.0006722489415089817,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,4,41260805,0,0.0,0.0,1.0,0.6,0.5972151740265901,0.9998475321503915,0.0504375,0.030119791666666663,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,4,41260805,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5253912294601409,0.9992857765289851,0.04957962491351662,0.025822829356009967,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,4,41260805,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3579025801365279,0.9996084795182497,0.05012073609820333,0.01801832906354802,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,4,41260805,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.04146703113001735,0.859598405702733,0.04956228368010375,-0.002076692508710368,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,4,41260805,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.158214869310209,0.9993812736378695,0.05091939360563944,-0.008032753948244823,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,4,41260805,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.01301841600821777,0.9958574100718547,0.050709882278459295,-0.000660336508806388,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,5,41260806,0,0.0,0.0,1.0,0.6,0.5905524186718601,0.9996007473196125,0.049588541666666666,0.029119791666666662,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,5,41260806,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5240388416279814,0.9992959899869165,0.04961795217604407,0.02581406044907867,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,5,41260806,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.35755759124120945,0.9981958523068863,0.050547001492704614,0.017882065256766957,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,5,41260806,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.041350768693502474,0.953973527010134,0.0500887460456426,-0.0020681575608578412,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,5,41260806,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.15189801479046902,0.9990287847717422,0.050054820140658804,-0.007620959299297397,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,5,41260806,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.010075686033468902,0.5132570919568309,0.05008862169354912,0.000501943057077846,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,6,41260807,0,0.0,0.0,1.0,0.6,0.5937892130429864,0.9990177118492894,0.05010416666666667,0.0295625,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,6,41260807,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5137941408478821,0.9993094672139122,0.050354077490124584,0.02581108820571841,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,6,41260807,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.34911203916440464,0.9996035971665684,0.05052541502434828,0.017548485671049704,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,6,41260807,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.05430144869819697,0.9925818962548055,0.04902976141533166,-0.0026712691497706204,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,6,41260807,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.1515690814860878,0.9982912174886366,0.048368770064660754,-0.007360675974564795,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,6,41260807,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.0072990594092617244,0.4776283659575754,0.0499814634948106,0.0003634615088063881,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,7,41260808,0,0.0,0.0,1.0,0.6,0.5959812518474817,0.9996685856534563,0.049781250000000006,0.02953125,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,7,41260808,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5246243348269077,0.998949970723699,0.049710535558224064,0.026290054549873994,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,7,41260808,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.35564750464222267,0.9994729330390488,0.04911322312394276,0.017559945874960563,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,7,41260808,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.045560839703011106,0.9913030722315671,0.0496549263170651,-0.0022667797274129146,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,7,41260808,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.16803737353751855,0.9996851911566621,0.04848928910872331,-0.008168294013234441,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,7,41260808,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.009258425083945206,0.23773456781997504,0.0521720480303635,0.0004893095891496996,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,0,41260801,0,0.0,0.0,1.0,0.6,0.594165074679588,0.9830091502788193,0.05018229166666667,0.029427083333333333,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,0,41260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5668966150511037,0.9929301239784386,0.049748697832325946,0.029063116809272607,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,0,41260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.368652924864668,0.955529763179462,0.050528331008827115,0.018296410661804416,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,0,41260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.01845447653721314,0.09528498297455423,0.05067733172354128,-0.0009651284907560283,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,0,41260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.12988005613322812,0.8966817017065863,0.05051642755068717,-0.006597826605862935,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,0,41260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.030463470235860653,0.15521272554275534,0.05003681210439942,0.0015265354594491123,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,1,41260802,0,0.0,0.0,1.0,0.6,0.5808386765047456,0.9873439911242471,0.05084375,0.029807291666666666,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,1,41260802,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.4850277492041299,0.9808484577796086,0.049504247735641195,0.02437876394007399,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,1,41260802,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3586621985897114,0.9751623683099164,0.050135302478311966,0.018465587622009342,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,1,41260802,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.036231992122323954,-0.16686780730809514,0.050751440281303295,-0.0018753015953407175,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,1,41260802,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.13881329510400162,0.8850756302452363,0.04969697918458721,-0.006888726095139091,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,1,41260802,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.009458385132224583,-0.3198894354265105,0.04977813810015989,0.0004675548259401174,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,2,41260803,0,0.0,0.0,1.0,0.6,0.5668138121825644,0.9483490827776931,0.04911458333333333,0.027166666666666665,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,2,41260803,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5254495344741505,0.9924485193548664,0.05011233493418058,0.026575817686555675,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,2,41260803,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.37255944557249493,0.9617968513767459,0.04967251704225624,0.018187483733450967,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,2,41260803,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.02426730704184841,-0.032239617117316266,0.050487438535875936,-0.0011832814389211928,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,2,41260803,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.1496241542787752,0.8366269678976117,0.05083786512771028,-0.0075909223112093655,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,2,41260803,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.012871106019891464,-0.2799387889425844,0.04948141699307007,-0.0006702253410539032,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,3,41260804,0,0.0,0.0,1.0,0.6,0.5696941639516618,0.9940929543304027,0.05022395833333333,0.028677083333333332,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,3,41260804,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.51077714331835,0.9836293618687898,0.051584793436383836,0.0267043902274476,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,3,41260804,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.37520133493386604,0.9592554793417554,0.04932096125519503,0.018428291929564983,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,3,41260804,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.022086703145817045,-0.37730933283571555,0.04955114840144329,-0.0011389795272636015,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,3,41260804,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.14234734441285243,0.842976046936662,0.05043190008566323,-0.007070342808122127,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,3,41260804,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.03209714652017956,0.5403289541003453,0.0501656982185551,0.0015992785792574935,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,4,41260805,0,0.0,0.0,1.0,0.6,0.609360669681403,0.9882740836933156,0.0504375,0.03015104166666667,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,4,41260805,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5230314320000031,0.9853770508299838,0.04957962491351662,0.02688263995125542,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,4,41260805,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3372968453328346,0.9788030366789611,0.05012073609820333,0.017279454383595808,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,4,41260805,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.03751337323772402,0.18560604945551484,0.04956228368010375,-0.0018293386488987696,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,4,41260805,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.15540459804696555,0.7317828717445858,0.05091939360563944,-0.007712356336349747,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,4,41260805,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,0.014272978086684698,-0.36821919927235114,0.050709882278459295,0.0007342748026746518,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,5,41260806,0,0.0,0.0,1.0,0.6,0.5880086045672267,0.97232772826941,0.049588541666666666,0.02809895833333333,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,5,41260806,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5178777345864087,0.9809738794684079,0.04961795217604407,0.026193396977197737,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,5,41260806,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.37576030140519995,0.8264032455421986,0.050547001492704614,0.01785109537871889,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,5,41260806,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.04051673974323931,0.35775608120308633,0.0500887460456426,-0.0021020658756310904,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,5,41260806,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.13582047805043249,0.7428890625549962,0.050054820140658804,-0.0067346410814436925,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,5,41260806,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.011309005206008233,-0.11263615511230296,0.05008862169354912,-0.00055307811274252,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,6,41260807,0,0.0,0.0,1.0,0.6,0.5631635571323936,0.99178098029767,0.05010416666666667,0.028041666666666666,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,6,41260807,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.4976987531737376,0.9886198710246324,0.050354077490124584,0.02582498613987908,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,6,41260807,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3717377307613652,0.9847736363251562,0.05052541502434828,0.018452578073263018,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,6,41260807,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.05368465169359824,0.4768941462606159,0.04902976141533166,-0.002653671634312143,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,6,41260807,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.14603051145283677,0.955229121450258,0.048368770064660754,-0.007048747490695785,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,6,41260807,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.01432135681379034,0.17570513256020548,0.0499814634948106,-0.0006767093918243514,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,7,41260808,0,0.0,0.0,1.0,0.6,0.6036807139103242,0.9575447337737526,0.049781250000000006,0.030317708333333332,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,7,41260808,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.5326746119943768,0.5368982707202291,0.9459001999476236,0.049710535558224064,0.02686845303245231,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,7,41260808,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3564262922066385,0.3194961995660564,0.9408376755586332,0.04911322312394276,0.015651008476632318,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,7,41260808,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04999999999999994,-0.050828480698142116,-0.1902980093048594,0.0496549263170651,-0.0026069777300894146,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,7,41260808,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1506834873031462,-0.14939281526943424,0.9545861278159762,0.04848928910872331,-0.007343600101528479,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,7,41260808,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.3306690738754695e-17,-0.002178894887024096,-1.980275157126889,0.0521720480303635,-0.0002797077322235468,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.8,gaussian_map,0,42260801,0,0.0,0.0,1.0,0.8,0.7769658067817592,0.9955320442053566,0.04991145833333333,0.039526041666666664,12,0.8,0.0,0.0,0.0,0.0,0.8,0.2133237370402069,0.2127596452964393
B,0.8,gaussian_map,0,42260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.7102328159925025,0.6889206398450612,0.9979555528020289,0.04953355638733564,0.034397868026629086,12,0.8,0.0,0.0,0.0,0.0,0.8,0.2133237370402069,0.2127596452964393
B,0.8,gaussian_map,0,42260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.47523505627551804,0.4626153896729992,0.9994607589103788,0.05030764543693261,0.02329691514928018,12,0.8,0.0,0.0,0.0,0.0,0.8,0.2133237370402069,0.2127596452964393
B,0.8,gaussian_map,0,42260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.06666666666666658,-0.060813056469585965,0.9731040857857284,0.04892090772450221,-0.0029823585029936563,12,0.8,0.0,0.0,0.0,0.0,0.8,0.2133237370402069,0.2127596452964393
B,0.8,gaussian_map,0,42260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.20091131640419496,-0.20170608860840458,0.9991039016229768,0.05040612409524712,-0.010146916614738277,12,0.8,0.0,0.0,0.0,0.0,0.8,0.2133237370402069,0.2127596452964393
B,0.8,gaussian_map,0,42260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-4.4408920985006264e-17,0.008549712094154128,0.7117269198973721,0.049048797886634944,0.000420005292455091,12,0.8,0.0,0.0,0.0,0.0,0.8,0.2133237370402069,0.2127596452964393
