sweep_parameter,sweep_value,dynamics,seed_index,seed,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit,fit_r2,A0,A1,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
R,6.0,gaussian_map,2,30260803,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6650918717062896,0.9996366526761667,0.049653280880065195,0.03297336708803698,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,2,30260803,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.5981686299991787,0.9973870215591604,0.04997992970869647,0.029555550846745635,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,2,30260803,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.3743879518894352,0.9991783444048996,0.05063880639809422,0.01911107289737899,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,2,30260803,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.10304559631803403,0.9880780763436209,0.049896851284141744,0.005172967623269008,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,2,30260803,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.11308758831512566,0.9831817459509026,0.05053337328128564,-0.005707351014027967,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,3,30260804,0,0.0,0.0,1.0,0.72,0.6889001735585294,0.9991945408561529,0.05029166666666666,0.03497916666666667,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,3,30260804,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6617723462577432,0.99888319870041,0.04986622881169707,0.03324374080277258,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,3,30260804,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6139249668155904,0.9996308080843518,0.04955784162507104,0.03062835449792974,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,3,30260804,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.38194958103679694,0.9992979789016008,0.049803136261101846,0.018925903666155888,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,3,30260804,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.1082568176830282,0.9868604170485348,0.04997604422513194,0.005373470655537437,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,3,30260804,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.11084035804246051,0.9924359894204536,0.04890444066538942,-0.005453638446730561,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,4,30260805,0,0.0,0.0,1.0,0.72,0.6854158183194723,0.9984992770933498,0.05089583333333334,0.03457291666666666,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,4,30260805,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6613443565312291,0.9994136871233057,0.0512477000114301,0.03393545540972465,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,4,30260805,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.5974810742709473,0.998933624351815,0.049623011342888025,0.029609143660219012,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
