sweep_parameter,sweep_value,dynamics,t,theory_norm_mean,theory_norm_se,amp_mean,amp_se,amp_norm_mean,amp_norm_se,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
B,0.6,gaussian_map,21,3.9026929927312855e-10,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,22,1.391022393020042e-10,9.770152634595464e-27,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,23,4.957969539205391e-11,2.442538158648866e-27,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,24,1.7671506997324332e-11,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,25,6.29858971675998e-12,3.0531726983110825e-28,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,26,2.244982978875621e-12,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,27,8.00170959227652e-13,3.816465872888853e-29,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,28,2.8520196812894136e-13,1.9082329364444266e-29,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,29,1.0165348003023442e-13,4.7705823411110664e-30,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,30,3.6231972977078023e-14,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,31,1.2914027787551047e-14,5.963227926388833e-31,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,32,4.602899041770319e-15,2.9816139631944165e-31,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,33,1.6405942388596841e-15,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,34,5.847509215723293e-16,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,35,2.0842060284044023e-16,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,36,7.428658268989052e-17,4.658771817491276e-33,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,37,2.6477691228859527e-17,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,38,9.437345310894637e-18,5.823464771864095e-34,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,39,3.3637179974358817e-18,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,gaussian_map,40,1.1989175338548104e-18,0.0,0.0,0.0,0.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
B,0.6,microscopic,0,1.0,0.0,0.04999543594047367,0.00020008188007488537,1.0,0.0,12,0.6,0.0,0.0,0.0,0.0,0.6,0.15999280278015515,0.2127596452964393
