t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
22,0,0.0,5.208333333333316e-05,-0.0024427083333333336,0.0,0.0024427083333333336,5.2083333333333086e-05,0.0,5.2083333333333086e-05,-0.0024427083333333336,3.633163360763425e-05
23,0,0.0,0.002291666666666667,-0.0013802083333333333,0.0,0.0013802083333333333,0.002291666666666666,0.0,0.002291666666666666,-0.0013802083333333333,2.615877619749666e-05
24,0,0.0,0.002260416666666667,-0.001645833333333333,0.0,0.001645833333333333,0.0022604166666666667,0.0,0.0022604166666666667,-0.001645833333333333,1.8834318862197594e-05
25,0,0.0,0.0010729166666666665,-0.0011458333333333333,0.0,0.0011458333333333333,0.001072916666666667,0.0,0.001072916666666667,-0.0011458333333333333,1.3560709580782267e-05
26,0,0.0,0.0041875,0.00029166666666666664,0.0,0.00029166666666666664,0.0041875,0.0,0.0041875,0.00029166666666666664,9.763710898163232e-06
27,0,0.0,0.004145833333333334,7.812500000000007e-05,0.0,7.812500000000007e-05,0.004145833333333333,0.0,0.004145833333333333,7.812500000000007e-05,7.029871846677526e-06
28,0,0.0,0.0020833333333333333,-0.0014010416666666668,0.0,0.0014010416666666668,0.002083333333333333,0.0,0.002083333333333333,-0.0014010416666666668,5.061507729607819e-06
29,0,0.0,0.0013020833333333333,-0.002015625,0.0,0.002015625,0.0013020833333333333,0.0,0.0013020833333333333,-0.002015625,3.6442855653176293e-06
30,0,0.0,0.001458333333333334,0.0001979166666666667,0.0,0.0001979166666666667,0.0014583333333333334,0.0,0.0014583333333333334,0.0001979166666666667,2.6238856070286932e-06
31,0,0.0,0.0016666666666666668,-0.001083333333333333,0.0,0.001083333333333333,0.0016666666666666666,0.0,0.0016666666666666666,-0.001083333333333333,1.889197637060659e-06
32,0,0.0,0.0015000000000000002,-0.0013385416666666667,0.0,0.0013385416666666667,0.0015,0.0,0.0015,-0.0013385416666666667,1.3602222986836745e-06
33,0,0.0,0.004541666666666667,0.00018750000000000017,0.0,0.00018750000000000017,0.004541666666666666,0.0,0.004541666666666666,0.00018750000000000017,9.793600550522456e-07
34,0,0.0,0.004125,0.001151041666666667,0.0,0.001151041666666667,0.004125,0.0,0.004125,0.001151041666666667,7.051392396376167e-07
35,0,0.0,0.008364583333333333,0.00403125,0.0,0.00403125,0.008364583333333333,0.0,0.008364583333333333,0.00403125,5.07700252539084e-07
36,0,0.0,0.006812499999999999,0.0033177083333333327,0.0,0.0033177083333333327,0.0068125,0.0,0.0068125,0.0033177083333333327,3.655441818281405e-07
37,0,0.0,0.003010416666666667,0.0007291666666666666,0.0,0.0007291666666666666,0.003010416666666667,0.0,0.003010416666666667,0.0007291666666666666,2.631918109162611e-07
38,0,0.0,0.0034895833333333337,0.0008593749999999999,0.0,0.0008593749999999999,0.0034895833333333333,0.0,0.0034895833333333333,0.0008593749999999999,1.8949810385970802e-07
39,0,0.0,0.001614583333333333,-0.0013489583333333333,0.0,0.0013489583333333333,0.0016145833333333335,0.0,0.0016145833333333335,-0.0013489583333333333,1.3643863477898978e-07
40,0,0.0,0.0030312499999999997,-0.00018229166666666667,0.0,0.00018229166666666667,0.00303125,0.0,0.00303125,-0.00018229166666666667,9.823581704087263e-08
