t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
16,4,0.2617993877991494,0.00103125,-0.0010618891162843822,0.000131549523182309,0.0010700064356501408,-0.0015766528697550176,-0.0002824437393279767,0.0016017517715277553,-0.0021237782325687644,1.4105549537279705e-21
17,4,0.2617993877991494,0.0012708333333333335,0.0010040777011834324,-0.0013178213117371097,0.001656751351193752,0.002018802047096823,-0.0013846504772379322,0.0024480234168564557,0.002008155402366865,-8.463329722367812e-23
18,4,0.2617993877991494,0.003197916666666666,0.0009052560559851754,-0.0006653586155075981,0.0011234725693705311,0.0014708482164911066,0.0008187729134992088,0.00168338455494728,0.0018105121119703508,5.077997833420681e-24
19,4,0.2617993877991494,0.001322916666666666,-0.0006182891510904552,0.00045514081518860627,0.0007677464659682289,-4.5015795929242424e-05,0.0012092963747620295,0.0012101339363457793,-0.0012365783021809104,-3.0467987000524045e-25
20,4,0.2617993877991494,0.0031145833333333325,0.00020144979278181738,0.0007969376809422906,0.0008220046753623202,0.0030215649619180157,0.000962439156821939,0.003171142372974563,0.00040289958556363476,1.8280792200314402e-26
21,4,0.2617993877991494,-0.002125,-0.0013492070867733904,-0.00042933401758070866,0.0014158698604220415,-0.003623661136834896,-0.0024778647584145098,0.00438984439309643,-0.002698414173546781,-1.0968475320188627e-27
22,4,0.2617993877991494,-0.0035729166666666674,0.0010335173104877248,-0.00041328944765105973,0.0011130885852516405,-0.0004324280592917007,0.00010354035498616124,0.0004446511346813892,0.0020670346209754496,6.581085192113167e-29
23,4,0.2617993877991494,-0.0026979166666666666,-0.000350877357213353,0.0031090526661667105,0.0031287894465437203,-0.00283421784397132,0.0021388302856716035,0.003550688071063341,-0.000701754714426706,-3.9486511152678954e-30
24,4,0.2617993877991494,0.0001979166666666667,0.0013506986173651321,0.0014155785563691018,0.0019565912716262715,0.0021529183427848276,0.0017287549253077496,0.002761095974875769,0.0027013972347302642,2.3691906691607345e-31
25,4,0.2617993877991494,0.00035416666666666696,-0.0005962423644057997,0.00036693484864457786,0.0007001043781194613,0.000165665670043499,0.0001368039403512802,0.00021484979014790335,-0.0011924847288115993,-1.4215144014964386e-32
26,4,0.2617993877991494,-0.0006770833333333334,0.002290888713390966,-0.00021174546253376126,0.0023006536545177227,0.002382571669628764,-0.003660506854747408,0.00436760325516986,0.004581777426781932,8.52908640897862e-34
27,4,0.2617993877991494,-0.0015520833333333333,0.0010424403995946822,-0.0021046632094764207,0.0023486781840070616,0.001626390787423697,-0.0017768364264600434,0.0024087952756122652,0.0020848807991893643,-5.117451845387165e-35
28,4,0.2617993877991494,-0.00240625,-0.0004098333889825083,-0.00021117247208245682,0.0004610392821553321,-0.000705295837643786,-0.00026329222402866746,0.00075283797315997,-0.0008196667779650166,3.070471107232295e-36
29,4,0.2617993877991494,-0.000583333333333333,-0.0032735735993752258,-0.0004265291541761351,0.00330124389130653,-0.003742377361673723,0.001000438046831603,0.0038737920185157346,-0.0065471471987504515,-1.842282664339375e-37
30,4,0.2617993877991494,0.0002499999999999998,0.0008452324193250145,-0.00024010387758107078,0.0008786738386383669,0.001020198064178621,0.0003418876049952876,0.0010759606055071066,0.001690464838650029,1.1053695986036235e-38
31,4,0.2617993877991494,0.0010833333333333333,-0.0019029737030036888,0.001829533711089139,0.0026397921346831776,-0.00016817008105004735,0.0019977044613474666,0.0020047703836220125,-0.0038059474060073775,-6.632217591621732e-40
32,4,0.2617993877991494,0.0010729166666666667,0.0006659056393005185,-0.00017973223013953554,0.0006897347279955991,0.0011272874283097273,-0.0002980331687172547,0.0011660191746625807,0.001331811278601037,3.9793305549730343e-41
33,4,0.2617993877991494,0.0,0.0003939101597358088,0.00029641264611466537,0.0004929763389046052,-0.0009773837339102946,0.0006067062418591337,0.0011503788190084443,0.0007878203194716176,-2.3875983329838174e-42
34,4,0.2617993877991494,0.0032083333333333334,0.00017731790429043173,0.000370788848920232,0.0004110060944384418,-0.0015758752111491062,-0.00034198480563687436,0.0016125558248943604,0.00035463580858086346,1.4325589997902885e-43
35,4,0.2617993877991494,0.00265625,-0.001601244974151082,0.0005925683064882312,0.0017073730304471924,-0.001492699227517102,0.00021521005317336078,0.0015081333995429695,-0.003202489948302164,-8.59535399874172e-45
36,4,0.2617993877991494,0.00020833333333333294,-0.0008390248463668764,-0.0001226420874958156,0.0008479409026850231,0.00015001938677246886,-0.0006666471953504158,0.0006833185929536551,-0.0016780496927337528,5.157212399245025e-46
37,4,0.2617993877991494,-0.0020416666666666665,0.0006752195430670006,-0.0013201186963526133,0.0014827794184568831,0.0012867363140384952,0.00018401190149308026,0.0012998271891895754,0.0013504390861340011,-3.094327439547011e-47
38,4,0.2617993877991494,0.0005625,-0.000939660533137191,-0.0017958995502651176,0.0020268737287206925,-0.0017869017578575612,-0.003297115045934256,0.0037501980638841594,-0.001879321066274382,1.856596463728204e-48
39,4,0.2617993877991494,-0.0010000000000000007,0.0009661875115177861,-0.0007505163947501438,0.001223434986503854,-0.0003780448091093904,-0.0003685366921442738,0.0005279556526368467,0.0019323750230355722,-1.113957878236921e-49
40,4,0.2617993877991494,-0.0054375000000000005,0.001224187025327673,-0.0008267070616560479,0.0014771859865205172,-7.69433472645525e-06,-0.001141848614280061,0.0011418745380820865,0.002448374050655346,6.683747269421517e-51
