t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
0,8,0.5235987755982988,0.0013020833333333333,0.025378976226259592,-0.00011221623608383033,0.025379224313928316,0.025595596198427252,-0.0013349489506427237,0.025630384964993518,0.050757952452519184,0.05
1,8,0.5235987755982988,0.00425,2.154454158482824e-05,0.0002792434203632745,0.00028007330306239624,0.0008825253319201606,0.0017086535792574936,0.0019231089452733127,4.308908316965648e-05,-1.9984014443252816e-18
2,8,0.5235987755982988,0.0016458333333333331,-0.00019382656093813082,0.00018108306871057856,0.0002652542431305163,-0.001555294914003999,0.0013573782473373325,0.0020643202212523317,-0.00038765312187626164,7.987216665362744e-35
3,8,0.5235987755982988,0.0010729166666666665,-0.00037425211698203663,0.0014187564228103871,0.0014672881224664983,-0.00040751852359281954,0.0009382406891736686,0.001022920787691966,-0.0007485042339640733,-3.192333064039974e-51
4,8,0.5235987755982988,-2.0833333333333495e-05,0.000589576717764469,-0.00099560930229542,0.0011570819283642352,0.0015765021888463143,-0.0028867781937405397,0.0032892016495333805,0.001179153435528938,1.2759126011889671e-67
5,8,0.5235987755982988,-1.0416666666666676e-05,0.0012659452459241598,0.0005453792339640733,0.0013784251428776322,-0.001402483737117772,0.0012906181916726592,0.0019059527668744147,0.0025318904918483196,-5.099571170097718e-84
6,8,0.5235987755982988,-0.002416666666666667,0.00023728958561676887,-0.00035153565220758946,0.00042412694115699987,2.574107469062238e-05,-0.0006817906800399262,0.0006822764354098222,0.00047457917123353775,2.0381980783525692e-100
7,8,0.5235987755982988,-0.0028229166666666667,0.0008544135630578894,-0.00022174153207185415,0.0008827184396979884,0.0006829393523592815,0.00019041818253891633,0.000708988887954063,0.0017088271261157788,-8.146275967201576e-117
8,8,0.5235987755982988,-0.007979166666666667,-0.0004625701381277437,0.0003190904781477068,0.0005619518359539828,-0.0028668466363353387,-0.0007798275834970108,0.002971016778183865,-0.0009251402762554874,3.2559059317455918e-133
9,8,0.5235987755982988,-0.008958333333333334,-0.0011956694206906287,-0.0008931289693413187,0.0014924157327806985,-0.0026356832170060054,-0.0024070443847584895,0.0035694101320252482,-0.0023913388413812574,-1.3013214233175287e-149
10,8,0.5235987755982988,-0.011281250000000001,0.00027698634741317885,0.0006580794358562925,0.0007139957846865976,0.001109795443249508,0.0009318908773652741,0.001449160630563083,0.0005539726948263577,5.2011252237783616e-166
11,8,0.5235987755982988,-0.011427083333333332,-0.0005453157114051935,-0.0007371026148622782,0.0009168912094366269,-0.00023242474907785894,-0.0015675812882155744,0.0015847183848076937,-0.001090631422810387,-2.0787872318630662e-182
12,8,0.5235987755982988,-0.01290625,-0.0007163829027504983,-0.00010759206588423411,0.000724417363123267,3.4461580670665726e-05,-0.0014125998118083938,0.0014130201091504078,-0.0014327658055009965,8.308502813200213e-199
13,8,0.5235987755982988,-0.0104375,-0.002038073950642724,0.0009358038393133766,0.002242648936851708,-0.002998323493261492,0.001982979431289421,0.0035947393779188932,-0.004076147901285448,-3.320744804415994e-215
14,8,0.5235987755982988,-0.005124999999999999,-0.002736674977768474,-0.0009212102934890321,0.00288756269867413,-0.0033227627737564967,-0.002888474354427162,0.00440273057849846,-0.005473349955536948,1.3272362426761193e-231
15,8,0.5235987755982988,-0.004937500000000001,-0.0016187798664391274,0.00033115320683832245,0.0016523046639127978,-0.001433159400958094,0.0013855633657325413,0.0019934221100947613,-0.0032375597328782547,-5.304701648649634e-248
16,8,0.5235987755982988,-0.005364583333333333,0.0003124364774411204,-0.0007547977170578827,0.0008169064488125964,-0.00039121899010779396,-0.001403732606762476,0.0014572294018132966,0.0006248729548822408,2.1201846872752265e-264
17,8,0.5235987755982988,-0.002947916666666667,0.0016624897875089882,-5.837681642714293e-05,0.0016635143961709045,1.9838553924147177e-05,-0.001962192599696614,0.0019622928850011045,0.0033249795750179764,-8.473960282574317e-281
18,8,0.5235987755982988,-0.0003437500000000006,-0.0013040129665149738,-0.0012354932276047977,0.0017963555695620235,-0.0005701988787784469,-0.0028665925460998215,0.0029227520570029976,-0.0026080259330299475,3.386874893570317e-297
19,8,0.5235987755982988,0.0039791666666666664,0.0005430255606107769,-0.0004057391863992015,0.0006778650653755027,-0.0012158049696686726,0.0012393023953054041,0.001736102575103428,0.0010860511212215538,-1.35366713583e-313
20,8,0.5235987755982988,0.006812499999999999,-0.0009977295031536988,0.0009903043685588857,0.0014057620367082546,-0.0004918734841277504,0.000525694572950096,0.0007199265993260397,-0.0019954590063073975,0.0
21,8,0.5235987755982988,0.006604166666666667,0.00030303161100199286,0.0010426614460758528,0.0010858043324648559,-0.0005818644150898181,0.0017999398816047915,0.0018916526570539546,0.0006060632220039857,-0.0
22,8,0.5235987755982988,0.005333333333333333,0.0016689738382794361,-0.0009158821088822346,0.0019037630394121434,0.0008413596518802345,-0.0012875264622754568,0.0015380541131155246,0.0033379476765588723,0.0
23,8,0.5235987755982988,0.0057083333333333335,-0.00039728882768064395,0.0016916831092095887,0.0017377083053794966,-0.0004867385003273543,0.0023917861324231765,0.002440810371772608,-0.0007945776553612879,-0.0
24,8,0.5235987755982988,0.0028437499999999995,0.00122760737807186,0.00041864639851098094,0.0012970291753398155,0.0007092279154171712,-0.00011513082170060039,0.0007185118942038759,0.00245521475614372,0.0
25,8,0.5235987755982988,0.0009999999999999998,0.0005130575080998017,0.0008843816155688642,0.0010224279185222654,-0.001477917797021963,-0.00016025596542915593,0.0014865809729745244,0.0010261150161996035,-0.0
26,8,0.5235987755982988,-0.002395833333333333,-0.00011810892987624907,0.00022587813954091566,0.0002548934154484538,-0.0011618787765828413,0.0023012549069381374,0.0025779325899217176,-0.00023621785975249814,0.0
27,8,0.5235987755982988,-0.005906249999999999,-0.0001102597551097803,-2.590479457484959e-05,0.00011326196174724274,0.0010216545658842339,0.00233784028538923,0.0025513281349095218,-0.0002205195102195606,-0.0
28,8,0.5235987755982988,-0.01096875,0.0006018129933133708,-0.001267357835453092,0.001402987798238155,-7.637514372855515e-05,-0.000614282741357289,0.0006190124787990816,0.0012036259866267415,0.0
29,8,0.5235987755982988,-0.006072916666666667,0.0005849355267465181,0.0009696481790059854,0.0011324165141412634,-0.0008828527716886159,0.0011942774489021972,0.0014851692298975937,0.0011698710534930362,-0.0
30,8,0.5235987755982988,-0.004697916666666667,-0.0010676179629820432,0.0012293500404990097,0.0016282228462212549,-0.0027450313692135944,0.0004703459633612746,0.00278503546534275,-0.0021352359259640863,0.0
31,8,0.5235987755982988,-0.00490625,-0.0006977529467824388,-0.0005525941469341315,0.0008900671131827293,-0.00047627533192016086,-0.0012450850647984161,0.0013330697695093589,-0.0013955058935648777,-0.0
32,8,0.5235987755982988,-0.008385416666666666,-0.001964259104970072,0.0012224759911936116,0.0023136035486882,-0.0007422939273772586,0.0028691171331816407,0.002963584552284208,-0.003928518209940144,0.0
33,8,0.5235987755982988,-0.007895833333333333,-0.001307999277996014,-0.001755304933736534,0.0021890540243762625,-0.004136778193740539,-0.001409434732878255,0.00437029061853452,-0.002615998555992028,-0.0
34,8,0.5235987755982988,-0.008760416666666668,0.00042927328680240196,0.0009400907427704613,0.0010334631872518996,0.0007238581360079848,0.0015456261303552958,0.0017067310086542754,0.0008585465736048039,0.0
35,8,0.5235987755982988,-0.00721875,-0.0019789993498602913,-0.0017044436222554938,0.0026118128738856624,-0.002527803983041932,-0.002269283871712585,0.0033969754587128706,-0.003957998699720583,-0.0
36,8,0.5235987755982988,-0.005364583333333333,0.0009243020228862343,-0.0011193542025988053,0.0014516501163803872,-0.0004584066828662707,0.00028172413883432963,0.0005380568532212951,0.0018486040457724685,0.0
37,8,0.5235987755982988,-0.00465625,-0.0007876034087305418,0.000441299340726549,0.0009028090814616653,0.00027516673853094416,0.0013548877018922196,0.001382547438149063,-0.0015752068174610836,-0.0
38,8,0.5235987755982988,-0.003885416666666666,-0.0004952988833453178,0.0003940602261916255,0.0006329332079369148,-0.0016654177970219623,0.0009789394242235596,0.0019318226717110036,-0.0009905977666906356,0.0
39,8,0.5235987755982988,-0.00484375,-0.00038122636361278265,-0.0020387082124391337,0.0020740454951085796,-0.0016349353339880413,-0.0019419801042634855,0.0025385626389115962,-0.0007624527272255653,-0.0
40,8,0.5235987755982988,-0.0013958333333333333,-0.0001691706360079853,-0.00026029321847105547,0.0003104372137314836,-0.0004023101902594865,0.00026036297108184464,0.0004792101479488823,-0.0003383412720159706,0.0
