t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
19,2,0.1308996938995747,0.0021354166666666665,0.0015581331025865631,1.6188048926457742e-05,0.0015582171922758632,0.0007784149083980081,-8.971278493171088e-05,0.0007835675806185979,0.0031162662051731262,4.907254729935861e-09
20,2,0.1308996938995747,-0.00084375,0.00035531578295717217,-0.0011333247799326653,0.001187718132566769,-0.0010214218384330877,-0.0004119819946939836,0.001101377199682317,0.0007106315659143443,2.0988895299654335e-09
21,2,0.1308996938995747,-0.0001458333333333326,-0.0017306669186425542,-0.001527169244396007,0.0023081277876913107,-0.001351614472195528,0.001008717423154027,0.0016865267626761504,-0.0034613338372851085,8.977192955002966e-10
22,2,0.1308996938995747,0.0026458333333333334,-0.000731151183206246,5.214154190182887e-05,0.0007330080443595376,-0.002936847103993061,0.002073785722017331,0.00359522713233467,-0.001462302366412492,3.839649119250316e-10
23,2,0.1308996938995747,0.0021979166666666675,-0.0007870287202354134,0.0007924031080657227,0.0011168334218439248,-0.0006097013708037466,0.003828655924035796,0.003876898495732686,-0.0015740574404708267,1.6422622787386502e-10
24,2,0.1308996938995747,-0.0011562500000000002,7.85344920540045e-05,-0.00044985003079902426,0.0004566538258375414,-0.00044776761566215793,-0.0009759032003063143,0.001073723844386386,0.000157068984108009,7.024145458099706e-11
25,2,0.1308996938995747,0.0014895833333333334,0.001311148712136074,-0.001967598993037853,0.0023644358191204215,0.003402965658649273,0.0001871420483527361,0.00340810760103139,0.002622297424272148,3.004308145860694e-11
26,2,0.1308996938995747,0.0030000000000000005,0.0010421291829962932,-0.0023218342533272516,0.002544984780696387,0.002298908409147017,-0.0016405997993383609,0.0028242782396987625,0.0020842583659925864,1.2849772956903933e-11
27,2,0.1308996938995747,0.0030312499999999997,0.0004927977359181447,-0.0006943394950275133,0.0008514440339101048,0.001418443974864837,-0.0015344236238743595,0.002089602633835936,0.0009855954718362894,5.495996316871683e-12
28,2,0.1308996938995747,0.002208333333333333,0.0007625009738317885,-0.001428975250381825,0.0016196845375869417,-0.0004992299557785424,-0.0009270449476888721,0.0010529211194491774,0.001525001947663577,2.3507011070446985e-12
29,2,0.1308996938995747,0.0004583333333333336,-1.760041273303929e-05,-0.0003190543116865818,0.0003195394002844905,-0.0017565795200641407,0.0016896604576181866,0.0024373190337637924,-3.520082546607858e-05,1.0054220156039788e-12
30,2,0.1308996938995747,-0.0003750000000000005,0.00078047235789575,6.919138204642154e-05,0.000783533374393743,0.00026718522300456715,0.0009642948580887484,0.0010006260623871435,0.0015609447157915,4.300306093495814e-13
31,2,0.1308996938995747,0.00028125000000000025,0.0013921870317282654,0.0006556430315136694,0.001538847788471879,0.0005384983140669381,0.004143108279714779,0.004177957234306509,0.002784374063456531,1.8392905875099923e-13
32,2,0.1308996938995747,0.00240625,-0.000445330517598785,0.0002780323278317219,0.0005249964240109906,-0.001215941703575795,0.0013158629150089559,0.001791649920489679,-0.00089066103519757,7.866858292761076e-14
33,2,0.1308996938995747,0.001864583333333333,-0.00036238161262296033,0.0003098627090201853,0.0004767969500830991,0.00012771254867156653,0.0002000930861207756,0.000237376785304552,-0.0007247632252459207,3.364746159124652e-14
34,2,0.1308996938995747,-0.0010625,-0.0004965257047092931,0.0018105962751479737,0.0018774441794676018,-0.001863383879010282,0.0010313494399482115,0.002129760819396604,-0.0009930514094185863,1.4391407972559932e-14
35,2,0.1308996938995747,-0.0013437500000000003,0.0002313216260253709,0.002046470614708165,0.0020595027728874354,-0.0004903014828843274,0.0029457532703253985,0.002986278264621592,0.0004626432520507418,6.155371419951112e-15
36,2,0.1308996938995747,-0.0017187500000000004,-0.0005570598811431059,0.00037959027582574415,0.0006740953112732915,-0.001024508088871873,0.0005441193773604812,0.0011600356550481778,-0.0011141197622862118,2.632723454841463e-15
37,2,0.1308996938995747,-0.00065625,-0.00016470100316219293,-0.0005655382526682519,0.0005890330514272456,-1.3879625586752601e-05,-0.0032655892460222314,0.0032656187419450046,-0.00032940200632438585,1.126046231297513e-15
38,2,0.1308996938995747,-0.00503125,0.00014677088187883315,-0.0009065319970488926,0.0009183365142696569,0.0019296656126787447,-0.0014408942801662585,0.0024082744244314593,0.0002935417637576663,4.816229796895577e-16
39,2,0.1308996938995747,-0.0030520833333333333,-0.0006012950570826182,0.0004755173304798202,0.0007665979893390301,-0.00023241576365631405,-0.002750664537998632,0.0027604659910600553,-0.0012025901141652364,2.0599571147071463e-16
40,2,0.1308996938995747,0.0035729166666666665,-0.0002137157990099988,0.0014739705017104302,0.001489383591509917,0.00027320724887914833,0.0006150634849028562,0.000673012103383705,-0.0004274315980199976,8.810674517997039e-17
