t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
0,6,0.39269908169872414,0.002895833333333333,0.025567859244515812,0.00018636959578485898,0.02556853847942048,0.02375071451647383,-0.0012777329871543153,0.023785059210132378,0.051135718489031624,0.05
1,6,0.39269908169872414,0.0013333333333333337,-0.004422131154555128,-0.0008760503282219847,0.0045080714419433185,-0.0035653268237231237,-0.0018643193076997495,0.004023337152293067,-0.008844262309110257,-0.009041009238188773
2,6,0.39269908169872414,0.0045833333333333325,0.00012705558978788882,0.0007830120563373955,0.000793253429407062,-0.0008064534899944378,0.000874918016343785,0.0011898944351694197,0.00025411117957577765,0.0016347969609002947
3,6,0.39269908169872414,0.0032395833333333335,-0.0001853519442758609,-0.00014813446327992057,0.0002372744454383404,-0.0011951582885163532,-0.004040161787541669,0.00421323042381036,-0.0003707038885517218,-0.0002956042885212499
4,6,0.39269908169872414,0.0009166666666666669,0.00014003997875224693,-0.00036453952763188977,0.0003905128203465427,0.0005340811744226777,2.9233772144620124e-06,0.0005340891751449796,0.00028007995750449385,5.345122206737679e-05
5,6,0.39269908169872414,0.0022395833333333343,-0.0003286529465770154,-0.0019936617298704534,0.0020205691902144313,0.0003008676740874727,-0.003394382747495441,0.0034076906540655223,-0.0006573058931540308,-9.665059850072663e-06
6,6,0.39269908169872414,0.003072916666666667,0.00015590969191214138,0.0008281342703372026,0.000842682740857477,-0.0004245272948493053,0.00024105185505322678,0.0004881899434612218,0.00031181938382428276,1.7476379078430868e-06
7,6,0.39269908169872414,0.0011770833333333338,0.000555166470007409,0.0009214100041956561,0.0010757351929040558,-0.0005311404162029265,-0.00020666262977822887,0.0005699294555215332,0.001110332940014818,-3.1600820939636494e-07
8,6,0.39269908169872414,0.004239583333333334,0.00041360317672866,0.0006964632426700416,0.0008100176764679326,0.0008697570570857608,0.00018338249196707805,0.0008888793375428066,0.00082720635345732,5.7140662809920556e-08
9,6,0.39269908169872414,0.006093749999999999,0.0021796129695350846,0.0005651833238226548,0.002251698222784921,-0.0009601624459579254,0.0023604173645931804,0.00254823116253234,0.004359225939070169,-1.0332185206814429e-08
10,6,0.39269908169872414,0.005447916666666667,-0.0006824937584966344,0.0011287027744962047,0.0013190025335617413,-0.0010673811666356882,-0.0004219599431150121,0.0011477598827638936,-0.0013649875169932687,1.8682676381097323e-09
11,6,0.39269908169872414,0.0045000000000000005,-0.0006993118717808458,-0.0006553007810911296,0.000958361209415466,-0.002382396891057779,1.1571788111060504e-05,0.0023824249941607517,-0.0013986237435616917,-3.3782049951118416e-10
12,6,0.39269908169872414,0.0007083333333333328,-0.0006592169167623889,0.0019626847505802817,0.0020704343441669652,-0.0014068183779719003,0.003792088425035966,0.0040446350356850794,-0.0013184338335247778,6.108476513860324e-11
13,6,0.39269908169872414,0.0027916666666666667,0.0001675530494742045,-0.003212605093568567,0.003216971481317608,-0.00021326655611243343,-0.004697085606949727,0.004701924693460152,0.000335106098948409,-1.1045358518614067e-11
14,6,0.39269908169872414,0.002354166666666667,-0.0004874793939466996,0.0013119849109656332,0.0013996215796150552,-0.0005629799407012895,0.0047926301993375985,0.004825582932790067,-0.0009749587878933992,1.9972237681179365e-12
15,6,0.39269908169872414,0.004875000000000001,0.0007915590240003087,0.0007141431135085693,0.0010660985297091608,-0.0008119049813361947,0.0017029389468489902,0.001886581764836519,0.0015831180480006175,-3.6113837076568914e-13
16,6,0.39269908169872414,0.0026145833333333333,0.0010658313364343976,0.0014773408547910478,0.0018216839569366247,0.002414788268339264,0.000715111074608138,0.0025184491716006793,0.0021316626728687953,6.530110692714075e-14
17,6,0.39269908169872414,-0.0004375000000000001,0.0004417189156959937,-0.0015345448976664062,0.0015968542962454793,-0.0012069018748581146,-0.0004530890978193972,0.0012891477285783919,0.0008834378313919874,-1.180775821984465e-14
18,6,0.39269908169872414,0.0010833333333333335,0.0002481965754217015,0.001696038639570172,0.001714102857755654,-0.001679084771915589,0.0011266343186001069,0.002022036240804391,0.000496393150843403,2.1350810229582976e-15
19,6,0.39269908169872414,0.0008020833333333335,0.0006979703286936344,0.0008578871000510179,0.0011059533697993986,5.566052535562552e-05,0.002848365604301516,0.002848909389547306,0.0013959406573872688,-3.8606574505695004e-16
20,6,0.39269908169872414,0.0029375000000000004,0.002297625782025417,-0.00027077523923093233,0.002313526197043914,0.002504530508913453,0.0013818799906686213,0.0028604659373410806,0.004595251564050834,6.980847935216235e-17
21,6,0.39269908169872414,0.0014791666666666668,-0.00025911450307241745,0.00017958486501816096,0.00031526346037252226,0.0010539116403167383,0.000774821204146902,0.0013080816656427738,-0.0005182290061448349,-1.26227821345362e-17
22,6,0.39269908169872414,-0.0003958333333333329,-0.0014472003530014356,0.001274804475624614,0.001928604498802185,-0.003584993439542996,0.002191226790276524,0.004201625019916923,-0.0028944007060028713,2.2824537977997195e-18
23,6,0.39269908169872414,0.0004166666666666668,-0.0003720914394232771,0.0007668791825102489,0.0008523823789002644,0.00045240818231539483,0.0014782891745854277,0.0015459663796869533,-0.0007441828788465541,-4.127137174329263e-19
24,6,0.39269908169872414,-0.0015520833333333341,0.001455508314160212,-0.0006066650595443381,0.0015768788625197048,0.0018692890443540236,-0.0013822409986797499,0.0023248293936917546,0.002911016628320424,7.462697064076634e-20
25,6,0.39269908169872414,-0.0041041666666666666,-0.0005928625960275262,0.0020524303197153224,0.0021363417973384404,0.00046391719559204104,0.0016144834081214085,0.0016798142276648637,-0.0011857251920550523,-1.3494062619624216e-20
26,6,0.39269908169872414,-0.0031666666666666666,0.0012628769108617183,-0.00014771935053631068,0.0012714869635629402,-0.000382011563369364,-0.000917423629234311,0.000993780131631419,0.0025257538217234366,2.4399988960944068e-21
27,6,0.39269908169872414,0.0024375000000000004,0.0012683753070906545,0.0018467787173456528,0.0022403945077771833,0.00267355560559846,0.0019946730464237743,0.0033356588761976917,0.002536750614181309,-4.412010512151987e-22
